Bathgate,Bathgate,Lothian,Scotland,UK,4,55.9,-3.6333,GB-SCT
Llanfyllin,Llanfyllin,Powys,Wales,UK,4,52.75,-3.25,GB-POW
Dalkeith,Dalkeith,Lothian,Scotland,UK,4,55.8667,-3.0667,GB-SCT
Llanidloes,Llanidloes,Powys,Wales,UK,4,52.4667,-3.5333,GB-POW
Llanrwst,Llanrwst,Gwynedd,Wales,UK,4,53.15,-3.8,GB-GWN
Llantrisant,Llantrisant,Powys,Wales,UK,4,51.5403,-3.3739,GB-POW
Dunbar,Dunbar,Lothian,Scotland,UK,4,56,-2.5167,GB-SCT
Llanwrtyd Wells,Llanwrtyd Wells,Powys,Wales,UK,4,52.1,-3.6333,GB-POW
Edinburgh,Edinburgh,Lothian,Scotland,UK,4,55.95,-3.2,GB-EDH
Haddington,Haddington,Lothian,Scotland,UK,4,55.9333,-2.7667,GB-SCT
Lockerbie,Lockerbie,Dumfries and Galloway,Scotland,UK,4,55.1167,-3.35,GB-DGY
London,,Greater London,England,UK,3,51.50023,-0.12427,GB-LDN
Linlithgow,Linlithgow,Lothian,Scotland,UK,4,55.9667,-3.6167,GB-SCT
Long Eaton,Long Eaton,Nottinghamshire,England,UK,4,52.9,-1.2667,GB-NTT
Longridge,Longridge,Lancashire,England,UK,4,53.8333,-2.5833,GB-LAN
Looe,Looe,Cornwall,England,UK,4,50.3506,-4.4486,GB-CON
Lossiemouth,Lossiemouth,Aberdeenshire,Scotland,UK,4,57.7,-3.2833,GB-ABD
Lostwithiel,Lostwithiel,Cornwall,England,UK,4,50.4033,-4.6675,GB-CON
Loanhead,Loanhead,Lothian,Scotland,UK,4,55.8667,-3.15,GB-SCT
Loughborough,Loughborough,Leicestershire,England,UK,4,52.7667,-1.2,GB-LEC
Loughton,Loughton,Essex,England,UK,4,51.6333,0.0667,GB-ESS
Louth,Louth,Lincolnshire,England,UK,4,53.3667,-0.0167,GB-LIN
Lowestoft,Lowestoft,Suffolk,England,UK,4,52.4833,1.75,GB-SFK
Ludlow,Ludlow,Shropshire,England,UK,4,52.3667,-2.7333,GB-SHR
Lothian,,Lothian,Scotland,UK,3,55.8833,-3.5333,GB-SCT
Luton,Luton,Bedfordshire,England,UK,4,51.8833,-0.4167,GB-LUT
Lutterworth,Lutterworth,Leicestershire,England,UK,4,52.45,-1.2,GB-LEC
Lydd,Lydd,Kent,England,UK,4,50.95,0.9167,GB-KEN
Lydney,Lydney,Gloucestershire,England,UK,4,51.7269,-2.5308,GB-GLS
Lyme Regis,Lyme Regis,Dorset,England,UK,4,50.7333,-2.9333,GB-DOR
Lymington,Lymington,Hampshire,England,UK,4,50.75,-1.55,GB-HAM
Lynton,Lynton,Devon,England,UK,4,51.2167,-3.8333,GB-DEV
Mablethorpe,Mablethorpe,Lincolnshire,England,UK,4,53.3333,0.25,GB-LIN
Musselburgh,Musselburgh,Lothian,Scotland,UK,4,55.9333,-3.05,GB-SCT
Machynlleth,Machynlleth,Powys,Wales,UK,4,52.6,-3.85,GB-POW
North Berwick,North Berwick,Lothian,Scotland,UK,4,56.0667,-2.7167,GB-SCT
Penicuik,Penicuik,Lothian,Scotland,UK,4,55.8167,-3.2333,GB-SCT
Maida Vale,Maida Vale,Greater London,England,UK,4,51.5265,-0.1929,GB-LDN
Ashton In Makerfield,Ashton In Makerfield,Merseyside,England,UK,4,53.4833,-2.65,GB-MER
Maidstone,Maidstone,Kent,England,UK,4,51.2667,0.5167,GB-KEN
Malden,Malden,Greater London,England,UK,4,51.4,-0.25,GB-LDN
Maldon,Maldon,Essex,England,UK,4,51.7167,0.6833,GB-ESS
Malmesbury,Malmesbury,Wiltshire,England,UK,4,51.585,-2.1,GB-WIL
Malton,Malton,North Yorkshire,England,UK,4,54.1333,-0.8,GB-NYK
Malvern,Malvern,Worcestershire,England,UK,4,52.1167,-2.3167,GB-WOR
Manchester,Manchester,Greater Manchester,England,UK,4,53.5,-2.2167,GB-MAN
Manningtree,Manningtree,Essex,England,UK,4,51.95,1.0667,GB-ESS
Mansfield,Mansfield,Nottinghamshire,England,UK,4,53.1333,-1.2,GB-NTT
March,March,Cambridgeshire,England,UK,4,52.55,0.0833,GB-CAM
Margate,Margate,Kent,England,UK,4,51.3833,1.4167,GB-KEN
Market Deeping,Market Deeping,Norfolk,England,UK,4,52.6667,-0.3,GB-NFK
Market Drayton,Market Drayton,Shropshire,England,UK,4,52.9,-2.4667,GB-SHR
Market Harborough,Market Harborough,Leicestershire,England,UK,4,52.4667,-0.9167,GB-LEC
Market Rasen,Market Rasen,Lincolnshire,England,UK,4,53.3833,-0.3333,GB-LIN
Market Weighton,Market Weighton,Shropshire,England,UK,4,53.8667,-0.6667,GB-SHR
Markinch,Markinch,Fife,Scotland,UK,4,56.2,-3.1333,GB-FIF
Marlborough,Marlborough,Wiltshire,England,UK,4,51.4167,-1.7167,GB-WIL
Marlow,Marlow,Buckinghamshire,England,UK,4,51.5667,-0.7667,GB-BKM
Marylebone,Marylebone,Greater London,England,UK,4,51.5,-0.15,GB-LDN
Maryport,Maryport,Cumbria,England,UK,4,54.7,-3.5,GB-CMA
Matlock,Matlock,Derbyshire,England,UK,4,53.1333,-1.5333,GB-DBY
Hoylake,Hoylake,Merseyside,England,UK,4,53.3833,-3.1833,GB-MER
Mayfair,Mayfair,Greater London,England,UK,4,51.5,-0.15,GB-LDN
Melksham,Melksham,Wiltshire,England,UK,4,51.3742,-2.1364,GB-WIL
Kirkby,Kirkby,Merseyside,England,UK,4,53.4833,-2.9,GB-MER
Melton Mowbray,Melton Mowbray,Leicestershire,England,UK,4,52.7667,-0.8833,GB-LEC
Merseyside,,Merseyside,England,UK,3,53.4,-3.0333,GB-MER
Merthyr Tydfil,Merthyr Tydfil,Powys,Wales,UK,4,51.75,-3.3833,GB-POW
Mexborough,Mexborough,North Yorkshire,England,UK,4,53.4833,-1.2667,GB-NYK
Middleham,Middleham,North Yorkshire,England,UK,4,54.2833,-1.8167,GB-NYK
Middlesbrough,Middlesbrough,North Yorkshire,England,UK,4,54.5728,-1.1628,GB-MDB
Southport,Southport,Merseyside,England,UK,4,53.6667,-3,GB-MER
Midhurst,Midhurst,West Sussex,England,UK,4,50.9833,-0.7333,GB-WSX
Midsomer Norton,Midsomer Norton,Somerset,England,UK,4,51.2844,-2.4906,GB-SOM
Mil Hill,Mil Hill,Greater London,England,UK,4,51.6167,-0.2167,GB-LDN
Wallasey,Wallasey,Merseyside,England,UK,4,53.4333,-3.0667,GB-MER
Mill Hill,Mill Hill,Greater London,England,UK,4,51.6167,-0.2167,GB-LDN
Millwall,Millwall,Greater London,England,UK,4,51.5,-0.0167,GB-LDN
Abergavenny,Abergavenny,Monmouthshire,Wales,UK,4,51.8333,-3.0167,GB-MON
Milton Keynes,Milton Keynes,Buckinghamshire,England,UK,4,52.0333,-0.7,GB-MIK
Minehead,Minehead,Somerset,England,UK,4,51.2053,-3.4772,GB-SOM
Mitcham,Mitcham,Greater London,England,UK,4,51.4,-0.1667,GB-LDN
Moffat,Moffat,Dumfries and Galloway,Scotland,UK,4,55.3167,-3.45,GB-DGY
Abertillery,Abertillery,Monmouthshire,Wales,UK,4,51.7333,-3.1317,GB-MON
Monifieth,Monifieth,Perth and Kinross,Scotland,UK,4,56.4833,-2.8167,GB-PKN
Brynmawr,Brynmawr,Monmouthshire,Wales,UK,4,51.8,-3.1833,GB-MON
Montgomery,Montgomery,Powys,Wales,UK,4,52.5833,-3.1667,GB-POW
Montrose,Montrose,Perth and Kinross,Scotland,UK,4,56.7,-2.45,GB-PKN
Morden,Morden,Greater London,England,UK,4,51.3982,-0.1984,GB-LDN
Morecambe,Morecambe,Lancashire,England,UK,4,54.0667,-2.85,GB-LAN
Moreton In Marsh,Moreton In Marsh,Gloucestershire,England,UK,4,51.9833,-1.7,GB-GLS
Moretonhampstead,Moretonhampstead,Devon,England,UK,4,50.65,-3.75,GB-DEV
Morley,Morley,North Yorkshire,England,UK,4,53.7333,-1.5833,GB-NYK
Morpeth,Morpeth,Northumberland,England,UK,4,55.1667,-1.6833,GB-NBL
Caerphilly,Caerphilly,Monmouthshire,Wales,UK,4,51.5833,-3.2167,GB-MON
Caldicot,Caldicot,Monmouthshire,Wales,UK,4,51.5903,-2.7503,GB-MON
Chepstow,Chepstow,Monmouthshire,Wales,UK,4,51.6372,-2.6769,GB-MON
Nailsea,Nailsea,Somerset,England,UK,4,51.4303,-2.7625,GB-SOM
Nailsworth,Nailsworth,Gloucestershire,England,UK,4,51.6944,-2.2217,GB-GLS
Cwmbran,Cwmbran,Monmouthshire,Wales,UK,4,51.6531,-3.0267,GB-MON
Ebbw Vale,Ebbw Vale,Monmouthshire,Wales,UK,4,51.7833,-3.2,GB-MON
Monmouth,Monmouth,Monmouthshire,Wales,UK,4,51.8167,-2.7167,GB-MON
Neasden,Neasden,Greater London,England,UK,4,51.55,-0.25,GB-LDN
Newport,Newport,Monmouthshire,Wales,UK,4,51.5833,-2.9833,GB-MON
Needham Market,Needham Market,Cambridgeshire,England,UK,4,52.15,0.0333,GB-CAM
Tredegar,Tredegar,Monmouthshire,Wales,UK,4,51.7833,-3.25,GB-MON
New Barnet,New Barnet,Greater London,England,UK,4,51.65,-0.1667,GB-LDN
New Bedfont,New Bedfont,Greater London,England,UK,4,51.4667,-0.4333,GB-LDN
New Malden,New Malden,Greater London,England,UK,4,51.4046,-0.2508,GB-LDN
New Mills,New Mills,Derbyshire,England,UK,4,53.3667,-1.9167,GB-DBY
New Milton,New Milton,Hampshire,England,UK,4,50.7333,-1.65,GB-HAM
New Southgate,New Southgate,Greater London,England,UK,4,51.6167,-0.1333,GB-LDN
Usk,Usk,Monmouthshire,Wales,UK,4,51.7025,-2.9042,GB-MON
Kirkwall,Kirkwall,Orkney,Scotland,UK,4,58.9667,-2.95,GB-SCT
Orkney,Orkney,Orkney,Scotland,UK,3,58.9667,-2.95,GB-SCT
Newcastle Upon Tyne,Newcastle Upon Tyne,Tyne and Wear,England,UK,4,54.9881,-1.6194,GB-NET
Newent,Newent,Gloucestershire,England,UK,4,51.9333,-2.4,GB-GLS
Newhaven,Newhaven,East Sussex,England,UK,4,50.7833,0.0333,GB-ESX
Newmarket,Newmarket,Suffolk,England,UK,4,52.25,0.4167,GB-SFK
Fishguard,Fishguard,Pembrokeshire,Wales,UK,4,51.9928,-4.9736,GB-PEM
Newport Pagnell,Newport Pagnell,Buckinghamshire,England,UK,4,52.0833,-0.7167,GB-BKM
Newquay,Newquay,Cornwall,England,UK,4,50.4167,-5.0833,GB-CON
Haverfordwest,Haverfordwest,Pembrokeshire,Wales,UK,4,51.8017,-4.9708,GB-PEM
Milford Haven,Milford Haven,Pembrokeshire,Wales,UK,4,51.7167,-5.0333,GB-PEM
Newton Abbot,Newton Abbot,Devon,England,UK,4,50.5333,-3.6,GB-DEV
Narberth,Narberth,Pembrokeshire,Wales,UK,4,51.7992,-4.7436,GB-PEM
Newton Stewart,Newton Stewart,Dumfries and Galloway,Scotland,UK,4,54.9667,-4.4833,GB-DGY
Newtown,Newtown,Isle of Wight,England,UK,4,50.7,-1.4,GB-IOW
Pembroke,Pembroke,Pembrokeshire,Wales,UK,4,51.6761,-4.9158,GB-PEM
Tenby,Tenby,Pembrokeshire,Wales,UK,4,51.6731,-4.7097,GB-PEM
Norfolk,,Norfolk,England,UK,3,52.6333,1.3,GB-NFK
Normanton,Normanton,Leicestershire,England,UK,4,52.7,-1.4333,GB-LEC
Borders,Borders,Scottish Borders,Scotland,UK,4,55.75,-3.35,GB-SCT
Coldstream,Coldstream,Scottish Borders,Scotland,UK,4,55.65,-2.25,GB-SCT
North Kensington,North Kensington,Greater London,England,UK,4,51.4833,-0.1667,GB-LDN
North Ockendon,North Ockendon,Greater London,England,UK,4,51.541,0.2937,GB-LDN
North Walsham,North Walsham,Norfolk,England,UK,4,52.8167,1.3833,GB-NFK
North Woolwich,North Woolwich,Greater London,England,UK,4,51.5,0.0667,GB-LDN
North Yorkshire,,North Yorkshire,England,UK,3,53.9833,-1.5333,GB-NYK
Northallerton,Northallerton,North Yorkshire,England,UK,4,54.3333,-1.4333,GB-NYK
Northampton,Northampton,Northamptonshire,England,UK,4,52.25,-0.8833,GB-NTH
Northamptonshire,,Northamptonshire,England,UK,3,52.25,-0.8833,GB-NTH
Northumberland,,Northumberland,England,UK,3,55.0667,-1.5833,GB-NBL
Duns,Duns,Scottish Borders,Scotland,UK,4,55.7667,-2.35,GB-SCT
Norwich,Norwich,Norfolk,England,UK,4,52.6333,1.3,GB-NFK
Norwood,Norwood,Greater London,England,UK,4,51.4192,-0.084,GB-LDN
Nottingham,Nottingham,Nottinghamshire,England,UK,4,52.9667,-1.1667,GB-NGM
Nottinghamshire,,Nottinghamshire,England,UK,3,53.1333,-1.2,GB-NTT
Nuneaton,Nuneaton,Warwickshire,England,UK,4,52.5167,-1.4667,GB-WAR
Oakham,Oakham,Rutland,England,UK,4,52.6667,-0.7333,GB-RUT
Eyemouth,Eyemouth,Scottish Borders,Scotland,UK,4,55.8667,-2.1,GB-SCT
Okehampton,Okehampton,Devon,England,UK,4,50.7333,-4,GB-DEV
Galashiels,Galashiels,Scottish Borders,Scotland,UK,4,55.6,-2.8167,GB-SCT
Oldham,Oldham,Greater Manchester,England,UK,4,53.55,-2.1167,GB-OLD
Oldmeldrum,Oldmeldrum,Aberdeenshire,Scotland,UK,4,57.3167,-2.3167,GB-ABD
Olney,Olney,Buckinghamshire,England,UK,4,52.15,-0.7,GB-BKM
Hawick,Hawick,Scottish Borders,Scotland,UK,4,55.4333,-2.7833,GB-SCT
Innerleithen,Innerleithen,Scottish Borders,Scotland,UK,4,55.6167,-3.0667,GB-SCT
Ormskirk,Ormskirk,Lancashire,England,UK,4,53.5667,-2.9,GB-LAN
Orpington,Orpington,Kent,England,UK,4,51.35,0.1,GB-KEN
Ossett,Ossett,North Yorkshire,England,UK,4,53.6667,-1.5667,GB-NYK
Oswestry,Oswestry,Shropshire,England,UK,4,52.85,-3.0333,GB-SHR
Jedburgh,Jedburgh,Scottish Borders,Scotland,UK,4,55.4667,-2.5667,GB-SCT
Oundle,Oundle,Northamptonshire,England,UK,4,52.4833,-0.4667,GB-NTH
Oxford,Oxford,Oxfordshire,England,UK,4,51.75,-1.25,GB-OXF
Oxfordshire,,Oxfordshire,England,UK,3,51.75,-1.25,GB-OXF
Paddington,Paddington,Greater London,England,UK,4,51.5207,-0.1965,GB-LDN
Padstow,Padstow,Cornwall,England,UK,4,50.5333,-4.9333,GB-CON
Paignton,Paignton,Devon,England,UK,4,50.4333,-3.5667,GB-DEV
Painswick,Painswick,Gloucestershire,England,UK,4,51.7833,-2.1833,GB-GLS
Kelso,Kelso,Scottish Borders,Scotland,UK,4,55.5833,-2.4333,GB-SCT
Palmers Green,Palmers Green,Greater London,England,UK,4,51.6167,-0.1,GB-LDN
Melrose,Melrose,Scottish Borders,Scotland,UK,4,55.5833,-2.7167,GB-SCT
Peebles,Peebles,Scottish Borders,Scotland,UK,4,55.6333,-3.1833,GB-SCT
Selkirk,Selkirk,Scottish Borders,Scotland,UK,4,55.5333,-2.85,GB-SCT
Lerwick,Lerwick,Shetland,Scotland,UK,4,60.15,-1.15,GB-SCT
Penistone,Penistone,North Yorkshire,England,UK,4,53.5167,-1.6167,GB-NYK
Penrith,Penrith,Cumbria,England,UK,4,54.65,-2.7333,GB-CMA
Penryn,Penryn,Cornwall,England,UK,4,50.1667,-5.1,GB-CON
Penzance,Penzance,Cornwall,England,UK,4,50.1136,-5.5478,GB-CON
Pershore,Pershore,Worcestershire,England,UK,4,52.1167,-2.0667,GB-WOR
Perth,Perth,Perth and Kinross,Scotland,UK,4,56.4,-3.4333,GB-PKN
Peterborough,Peterborough,Cambridgeshire,England,UK,4,52.5833,-0.25,GB-PTE
Peterhead,Peterhead,Aberdeenshire,Scotland,UK,4,57.5,-1.7833,GB-ABD
Shetland,Shetland,Shetland,Scotland,UK,3,60.3833,-1.35,GB-SCT
Petersfield,Petersfield,Hampshire,England,UK,4,51,-0.9333,GB-HAM
Petworth,Petworth,West Sussex,England,UK,4,50.9833,-0.6,GB-WSX
Pickering,Pickering,North Yorkshire,England,UK,4,54.25,-0.7667,GB-NYK
Pinner,Pinner,Greater London,England,UK,4,51.5833,-0.3833,GB-LDN
Pitlochry,Pitlochry,Perth and Kinross,Scotland,UK,4,56.7,-3.7167,GB-PKN
Pittenweem,Pittenweem,Fife,Scotland,UK,4,56.2,-2.7333,GB-FIF
Plumstead,Plumstead,Greater London,England,UK,4,51.4833,0.0833,GB-LDN
Plymouth,Plymouth,Devon,England,UK,4,50.3964,-4.1386,GB-PLY
Pocklington,Pocklington,Surrey,England,UK,4,53.9333,-0.75,GB-SRY
Polegate,Polegate,East Sussex,England,UK,4,50.8,0.2333,GB-ESX
Ponders End,Ponders End,Greater London,England,UK,4,51.6333,-0.0333,GB-LDN
Pontefract,Pontefract,North Yorkshire,England,UK,4,53.6833,-1.3,GB-NYK
Pontypridd,Pontypridd,Powys,Wales,UK,4,51.6014,-3.3447,GB-POW
Poole,Poole,Dorset,England,UK,4,50.7167,-2,GB-POL
Poplar,Poplar,Greater London,England,UK,4,51.5,-0.0167,GB-LDN
Wombwell,Wombwell,South Yorkshire,England,UK,4,53.5167,-1.4,GB-ENG
Airdrie,Airdrie,Strathclyde,Scotland,UK,4,55.85,-3.9833,GB-SCT
Portaferry,Portaferry,Staffordshire,England,UK,4,54.3833,-5.55,GB-STS
Porth,Porth,Powys,Wales,UK,4,51.6131,-3.4036,GB-POW
Ayr,Ayr,Strathclyde,Scotland,UK,4,55.45,-4.6167,GB-SCT
Porthmadog,Porthmadog,Gwynedd,Wales,UK,4,52.9333,-4.1167,GB-GWN
Portishead,Portishead,Somerset,England,UK,4,51.4844,-2.7703,GB-SOM
Barrhead,Barrhead,Strathclyde,Scotland,UK,4,55.7833,-4.3833,GB-SCT
Portsmouth,Portsmouth,Hampshire,England,UK,4,50.7967,-1.0833,GB-POR
Bearsden,Bearsden,Strathclyde,Scotland,UK,4,55.9167,-4.35,GB-SCT
Potters Bar,Potters Bar,Hertfordshire,England,UK,4,51.6833,-0.1667,GB-HRT
Potton,Potton,Cambridgeshire,England,UK,4,52.1167,-0.2,GB-CAM
Poulton Le Fylde,Poulton Le Fylde,Lancashire,England,UK,4,53.8333,-2.9833,GB-LAN
Prescot,Prescot,Lancashire,England,UK,4,53.4167,-2.8,GB-LAN
Bellshill,Bellshill,Strathclyde,Scotland,UK,4,55.8167,-4.0167,GB-SCT
Presteigne,Presteigne,Powys,Wales,UK,4,52.2833,-3,GB-POW
Preston,Preston,Lancashire,England,UK,4,53.7667,-2.7167,GB-LAN
Biggar,Biggar,Strathclyde,Scotland,UK,4,55.6167,-3.5167,GB-SCT
Princes Risborough,Princes Risborough,Buckinghamshire,England,UK,4,51.7167,-0.8167,GB-BKM
Prudhoe,Prudhoe,Northumberland,England,UK,4,54.95,-1.85,GB-NBL
Puddle Dock,Puddle Dock,Greater London,England,UK,4,51.55,0.3,GB-LDN
Pudsey,Pudsey,North Yorkshire,England,UK,4,53.7833,-1.6667,GB-NYK
Pwllheli,Pwllheli,Gwynedd,Wales,UK,4,52.8833,-4.4167,GB-GWN
Rainham,Rainham,Greater London,England,UK,4,51.5,0.1833,GB-LDN
Ramsgate,Ramsgate,Kent,England,UK,4,51.3333,1.4333,GB-KEN
Campbeltown,Campbeltown,Strathclyde,Scotland,UK,4,55.4333,-5.6333,GB-SCT
Rayleigh,Rayleigh,Essex,England,UK,4,51.5833,0.6167,GB-ESS
Raynes Park,Raynes Park,Greater London,England,UK,4,51.4037,-0.2355,GB-LDN
Reading,Reading,Berkshire,England,UK,4,51.4333,-1,GB-RDG
Redbridge,Redbridge,Greater London,England,UK,4,51.5597,0.0708,GB-RDB
Redcar,Redcar,North Yorkshire,England,UK,4,54.6075,-1.0594,GB-NYK
Redditch,Redditch,Worcestershire,England,UK,4,52.3,-1.9333,GB-WOR
Redhill,Redhill,Surrey,England,UK,4,51.2333,-0.1667,GB-SRY
Redruth,Redruth,Cornwall,England,UK,4,50.2303,-5.2272,GB-CON
Reigate,Reigate,Surrey,England,UK,4,51.2333,-0.2167,GB-SRY
Retford,Retford,Surrey,England,UK,4,53.3169,-0.9408,GB-SRY
Rhayader,Rhayader,Powys,Wales,UK,4,52.3167,-3.5,GB-POW
Carluke,Carluke,Strathclyde,Scotland,UK,4,55.7167,-3.8333,GB-SCT
Clydebank,Clydebank,Strathclyde,Scotland,UK,4,55.9,-4.4,GB-SCT
Richmond,Richmond,Greater London,England,UK,4,51.45,-0.2833,GB-LDN
Richmond upon Thames,Richmond upon Thames,Greater London,England,UK,4,51.4333,-0.3167,GB-RIC
Rickmansworth,Rickmansworth,Hertfordshire,England,UK,4,51.6333,-0.4667,GB-HRT
Ringwood,Ringwood,Hampshire,England,UK,4,50.85,-1.7833,GB-HAM
Ripley,Ripley,Derbyshire,England,UK,4,53.0333,-1.4,GB-DBY
Ripon,Ripon,North Yorkshire,England,UK,4,54.1167,-1.5167,GB-NYK
Rochdale,Rochdale,Greater Manchester,England,UK,4,53.6167,-2.15,GB-RCH
Rochester,Rochester,Kent,England,UK,4,51.3833,0.5167,GB-KEN
Rochford,Rochford,Essex,England,UK,4,51.5833,0.7167,GB-ESS
Roehampton,Roehampton,Greater London,England,UK,4,51.458,-0.2548,GB-LDN
Romford,Romford,Greater London,England,UK,4,51.5833,0.2,GB-LDN
Romsey,Romsey,Hampshire,England,UK,4,50.9833,-1.5,GB-HAM
Ross On Wye,Ross On Wye,Gloucestershire,England,UK,4,51.9167,-2.5667,GB-GLS
Coatbridge,Coatbridge,Strathclyde,Scotland,UK,4,55.8667,-4.0333,GB-SCT
Rothbury,Rothbury,Northumberland,England,UK,4,55.3167,-1.9,GB-NBL
Rotherham,Rotherham,South Yorkshire,England,UK,4,53.4333,-1.35,GB-ROT
Rotherhithe,Rotherhithe,Greater London,England,UK,4,51.5,-0.05,GB-LDN
Dumbarton,Dumbarton,Strathclyde,Scotland,UK,4,55.95,-4.5667,GB-SCT
Rowley Regis,Rowley Regis,Staffordshire,England,UK,4,52.4833,-2.0667,GB-STS
Royston,Royston,Hertfordshire,England,UK,4,52.05,-0.0333,GB-HRT
Rugby,Rugby,Warwickshire,England,UK,4,52.3667,-1.25,GB-WAR
Rugeley,Rugeley,Staffordshire,England,UK,4,52.7667,-1.9333,GB-STS
Ruislip,Ruislip,Greater London,England,UK,4,51.5667,-0.4167,GB-LDN
Dunoon,Dunoon,Strathclyde,Scotland,UK,4,55.95,-4.95,GB-SCT
Rushden,Rushden,Northamptonshire,England,UK,4,52.2833,-0.5833,GB-NTH
East Kilbride,East Kilbride,Strathclyde,Scotland,UK,4,55.7667,-4.1667,GB-SCT
Glasgow,Glasgow,Strathclyde,Scotland,UK,4,55.8333,-4.25,GB-GLG
Rutland,,Rutland,England,UK,3,52.6667,-0.7333,GB-RUT
Ryde,Ryde,Isle of Wight,England,UK,4,50.7167,-1.1667,GB-IOW
Rye,Rye,East Sussex,England,UK,4,50.95,0.7333,GB-ESX
Saffron Walden,Saffron Walden,Essex,England,UK,4,52.0167,0.25,GB-ESS
Saint Johns Wood,Saint Johns Wood,Greater London,England,UK,4,51.5333,-0.1833,GB-LDN
Saint Mary Cray,Saint Mary Cray,Greater London,England,UK,4,51.3833,0.1167,GB-LDN
Gourock,Gourock,Strathclyde,Scotland,UK,4,55.95,-4.8333,GB-SCT
Salcombe,Salcombe,Devon,England,UK,4,50.2333,-3.7667,GB-DEV
Greenock,Greenock,Strathclyde,Scotland,UK,4,55.9333,-4.75,GB-SCT
Salford,Salford,Greater Manchester,England,UK,4,53.4833,-2.2667,GB-SLF
Salisbury,Salisbury,Wiltshire,England,UK,4,51.0667,-1.7833,GB-WIL
Saltash,Saltash,Cornwall,England,UK,4,50.4081,-4.2153,GB-CON
Hamilton,Hamilton,Strathclyde,Scotland,UK,4,55.7667,-4.0333,GB-SCT
Helensburgh,Helensburgh,Strathclyde,Scotland,UK,4,56.0167,-4.7333,GB-SCT
Sandown,Sandown,Isle of Wight,England,UK,4,50.65,-1.15,GB-IOW
Sandwich,Sandwich,Kent,England,UK,4,51.2667,1.35,GB-KEN
Inveraray,Inveraray,Strathclyde,Scotland,UK,4,56.2333,-5.0667,GB-SCT
Sawbridgeworth,Sawbridgeworth,Hertfordshire,England,UK,4,51.8167,0.15,GB-HRT
Saxmundham,Saxmundham,Suffolk,England,UK,4,52.2167,1.5,GB-SFK
Scarborough,Scarborough,North Yorkshire,England,UK,4,54.2872,-0.4142,GB-NYK
Scunthorpe,Scunthorpe,Lincolnshire,England,UK,4,53.5833,-0.65,GB-LIN
Seaford,Seaford,East Sussex,England,UK,4,50.7667,0.1,GB-ESX
Irvine,Irvine,Strathclyde,Scotland,UK,4,55.6,-4.6667,GB-SCT
Selby,Selby,North Yorkshire,England,UK,4,53.7833,-1.0667,GB-NYK
Johnstone,Johnstone,Strathclyde,Scotland,UK,4,55.8333,-4.5,GB-SCT
Selsey,Selsey,West Sussex,England,UK,4,50.7333,-0.7833,GB-WSX
Settle,Settle,North Yorkshire,England,UK,4,54.0667,-2.2667,GB-NYK
Sevenoaks,Sevenoaks,Kent,England,UK,4,51.2667,0.2,GB-KEN
Shaftesbury,Shaftesbury,Dorset,England,UK,4,51.0053,-2.1933,GB-DOR
Shanklin,Shanklin,Isle of Wight,England,UK,4,50.6167,-1.1833,GB-IOW
Sheerness,Sheerness,Kent,England,UK,4,51.4333,0.7667,GB-KEN
Sheffield,Sheffield,South Yorkshire,England,UK,4,53.3667,-1.5,GB-SHF
Shepherds Bush,Shepherds Bush,Greater London,England,UK,4,51.5001,-0.1954,GB-LDN
Shepshed,Shepshed,North Yorkshire,England,UK,4,52.75,-1.2833,GB-NYK
Shepton Mallet,Shepton Mallet,Somerset,England,UK,4,51.1897,-2.5472,GB-SOM
Sherborne,Sherborne,Dorset,England,UK,4,50.95,-2.5,GB-DOR
Sheringham,Sheringham,Norfolk,England,UK,4,52.9333,1.2,GB-NFK
Kilbarchan,Kilbarchan,Strathclyde,Scotland,UK,4,55.8333,-4.55,GB-SCT
Kilmarnock,Kilmarnock,Strathclyde,Scotland,UK,4,55.6333,-4.5333,GB-SCT
Shipston On Stour,Shipston On Stour,Surrey,England,UK,4,52.05,-1.6167,GB-SRY
Shooters Hill,Shooters Hill,Greater London,England,UK,4,51.4697,0.0222,GB-LDN
Shoreditch,Shoreditch,Greater London,England,UK,4,51.5333,-0.0833,GB-LDN
Shrewsbury,Shrewsbury,Shropshire,England,UK,4,52.7167,-2.7333,GB-SHR
Shropshire,,Shropshire,England,UK,3,52.7167,-2.7333,GB-SHR
Sidcup,Sidcup,Greater London,England,UK,4,51.4167,0.1167,GB-LDN
Sidmouth,Sidmouth,Devon,England,UK,4,50.6833,-3.25,GB-DEV
Silvertown,Silvertown,Greater London,England,UK,4,51.5,0.0333,GB-LDN
Sittingbourne,Sittingbourne,Kent,England,UK,4,51.3333,0.75,GB-KEN
Skegness,Skegness,Lincolnshire,England,UK,4,53.1333,0.35,GB-LIN
Skelmersdale,Skelmersdale,Lancashire,England,UK,4,53.5333,-2.8,GB-LAN
Skipton,Skipton,North Yorkshire,England,UK,4,53.9667,-2.0167,GB-NYK
Sleaford,Sleaford,Lincolnshire,England,UK,4,52.9833,-0.4,GB-LIN
Slough,Slough,Berkshire,England,UK,4,51.5,-0.5833,GB-SLG
Smethwick,Smethwick,Staffordshire,England,UK,4,52.5,-2,GB-STS
Soham,Soham,Wiltshire,England,UK,4,52.3333,0.35,GB-WIL
Solihull,Solihull,West Midlands,England,UK,4,52.4167,-1.7833,GB-SOL
